CaseID,Activity,CompleteTimestamp
3848,B,2011-06-01 22:09:03
3848,E,2011-06-01 22:40:09
3848,B,2011-06-15 16:36:55
3848,C,2011-06-15 16:37:03
3849,A,2010-02-10 01:10:28
3849,B,2010-03-19 17:41:33
3849,C,2010-03-19 17:41:38
3849,C,2010-03-19 17:51:04
3850,A,2010-05-26 23:06:56
3850,B,2010-05-27 20:39:45
3850,C,2010-05-28 16:16:23
3851,A,2011-08-23 15:51:12
3851,B,2011-08-24 21:58:37
3851,C,2011-08-26 17:28:47
3852,A,2010-04-23 17:31:20
3852,B,2010-05-17 22:39:38
3852,C,2010-05-17 22:40:59
3853,A,2012-01-18 19:25:49
3853,B,2012-01-19 17:02:17
3853,C,2012-01-19 17:06:35
3854,A,2012-06-08 15:35:33
3854,C,2012-06-08 18:31:08
3855,A,2011-03-21 17:31:31
3855,B,2011-03-23 00:40:35
3855,C,2011-03-25 00:23:05
3856,D,2010-09-03 17:11:07
3856,A,2010-09-03 20:30:50
3856,B,2010-09-13 21:14:24
3856,C,2010-09-13 21:15:01
3858,A,2010-09-17 00:34:59
3858,B,2010-09-17 00:35:12
3858,C,2010-09-17 00:35:25
3859,A,2012-05-22 17:47:19
3859,B,2012-05-22 22:20:17
3859,C,2012-05-23 20:08:01
3860,B,2011-12-19 17:27:50
3860,C,2011-12-19 17:36:01
3861,A,2012-01-19 18:59:45
3861,B,2012-01-19 19:39:09
3861,E,2012-01-27 01:35:54
3861,C,2012-01-27 01:45:03
3862,A,2012-07-09 17:04:31
3862,B,2012-07-09 17:04:40
3862,C,2012-07-10 16:59:17
3863,A,2010-04-26 18:44:47
3863,B,2010-04-26 18:45:07
3863,C,2010-04-26 18:45:13
3864,A,2012-08-31 23:10:58
3864,B,2012-10-01 18:53:35
3864,C,2012-10-12 23:00:16
3866,A,2010-04-01 17:18:25
3866,B,2010-04-02 16:04:00
3866,C,2010-04-02 16:04:25
3867,A,2011-11-07 18:25:24
3867,B,2011-11-07 18:25:36
3867,E,2011-11-07 23:47:34
3867,C,2011-11-08 18:55:12
3868,A,2011-01-26 18:03:30
3868,B,2011-02-04 18:01:42
3868,C,2011-02-05 01:02:24
3869,A,2012-05-22 23:08:58
3869,B,2012-05-24 17:58:24
3869,E,2012-05-24 21:01:50
3869,C,2012-05-25 16:11:48
3870,A,2012-07-27 21:12:28
3870,C,2012-08-03 17:48:32
3871,A,2012-01-12 20:57:34
3871,B,2012-01-16 17:07:30
3871,C,2012-01-17 23:27:07
3872,A,2011-04-21 18:16:26
3872,B,2011-04-21 18:17:01
3872,C,2011-04-28 17:01:28
3873,A,2011-03-01 17:57:22
3873,B,2011-03-01 17:58:07
3873,E,2011-03-02 01:30:43
3873,B,2011-03-02 17:50:03
3873,C,2011-03-02 19:22:51
3874,A,2010-12-23 23:21:43
3874,A,2010-12-24 00:27:57
3874,B,2010-12-28 17:53:07
3874,C,2011-01-18 20:20:50
3875,A,2011-10-12 20:43:16
3875,B,2011-10-18 20:55:41
3875,E,2011-10-28 15:31:53
3875,C,2011-10-28 16:38:22
3876,A,2010-03-08 19:18:30
3876,B,2010-03-08 20:31:55
3876,C,2010-03-08 20:32:00
3878,A,2012-04-02 18:52:27
3878,B,2012-04-03 18:13:23
3878,C,2012-04-03 18:19:27
3879,A,2012-01-19 00:13:24
3879,B,2012-01-19 01:21:46
3879,C,2012-01-20 00:15:13
3880,A,2012-08-02 16:20:16
3880,C,2012-08-02 16:21:18
3881,A,2011-05-25 23:35:24
3881,B,2011-05-26 16:43:34
3881,E,2011-05-27 20:42:26
3881,B,2011-06-10 17:50:35
3881,C,2011-06-10 19:06:19
3882,A,2011-11-09 19:13:25
3882,B,2011-11-09 22:10:43
3882,C,2011-11-09 22:51:06
3883,D,2010-03-17 18:03:18
3883,A,2010-03-17 18:04:13
3883,B,2010-03-17 18:04:20
3883,C,2010-03-17 18:09:08
3885,A,2012-07-31 17:17:45
3885,B,2012-07-31 17:17:56
3885,C,2012-07-31 17:18:20
3886,D,2010-04-30 14:53:24
3886,A,2010-04-30 14:53:59
3886,A,2010-05-17 20:32:02
3886,A,2010-06-09 23:52:55
3886,B,2010-06-09 23:53:04
3886,C,2010-06-09 23:53:17
3887,A,2010-10-04 21:11:27
3887,A,2010-10-04 21:12:23
3887,B,2010-10-04 21:12:53
3887,C,2010-10-21 21:58:22
3889,A,2012-04-12 18:26:08
3889,B,2012-04-17 20:54:35
3889,C,2012-04-19 21:58:04
3891,A,2012-07-26 18:44:23
3891,B,2012-07-26 19:28:24
3891,C,2012-07-26 19:29:03
3892,A,2011-01-18 18:52:17
3892,B,2011-01-19 01:49:03
3892,C,2011-01-20 23:46:44
3893,A,2010-05-04 15:47:33
3893,B,2010-05-21 15:02:59
3893,E,2010-05-21 15:18:03
3893,B,2010-05-21 22:04:34
3893,C,2010-05-21 22:46:05
3894,A,2011-12-29 01:02:07
3894,B,2012-01-10 01:41:04
3894,C,2012-01-18 01:29:59
3895,A,2011-09-16 22:58:43
3895,B,2011-09-23 21:27:02
3895,E,2011-09-23 22:02:48
3895,C,2011-09-27 23:47:03
3898,A,2012-08-03 20:39:45
3898,B,2012-08-03 20:39:52
3898,C,2012-08-03 23:41:26
3900,A,2012-06-06 17:28:22
3900,B,2012-06-07 15:33:24
3900,C,2012-06-07 15:39:48
3901,D,2011-02-14 23:16:18
3901,A,2011-02-14 23:19:38
3901,B,2011-02-14 23:20:24
3901,C,2011-02-14 23:20:32
3902,A,2012-06-25 16:50:24
3902,B,2012-06-25 17:19:29
3902,C,2012-06-25 17:35:55
3903,A,2011-09-16 20:32:29
3903,B,2011-09-19 23:00:22
3903,E,2011-09-19 23:40:28
3903,B,2011-09-21 16:18:51
3903,C,2011-10-11 15:06:06
3904,A,2012-05-05 00:01:03
3904,B,2012-05-05 00:01:11
3904,E,2012-05-10 15:25:17
3904,C,2012-05-10 16:26:12
3906,A,2011-05-02 15:28:54
3906,B,2011-05-02 15:29:11
3906,C,2011-05-02 16:11:08
3907,A,2012-02-20 22:44:36
3907,B,2012-02-21 17:33:11
3907,C,2012-02-23 19:06:04
3908,A,2011-05-02 22:31:47
3908,B,2011-05-02 22:32:14
3908,C,2011-05-11 18:40:06
3909,A,2012-04-10 22:47:09
3909,B,2012-04-10 23:18:39
3909,E,2012-04-13 21:08:43
3909,C,2012-04-24 20:35:42
3910,A,2010-07-06 22:23:29
3910,B,2010-07-06 22:55:06
3910,C,2010-07-06 23:22:43
3911,A,2010-06-11 18:30:16
3911,A,2010-06-11 18:30:41
3911,B,2010-06-15 01:00:45
3911,C,2010-06-15 01:00:53
3914,A,2011-02-25 22:18:08
3914,B,2011-02-25 22:18:27
3914,C,2011-02-25 22:19:12
3915,A,2011-03-25 17:46:21
3915,B,2011-03-25 17:55:10
3915,C,2011-03-26 00:06:18
3916,B,2011-12-14 17:03:20
3916,C,2011-12-14 18:07:11
3917,A,2010-08-30 19:02:28
3917,A,2010-08-30 23:36:09
3917,B,2010-09-01 23:03:24
3917,C,2010-09-01 23:05:55
3918,A,2010-02-09 17:47:01
3918,B,2010-03-10 00:17:24
3918,C,2010-03-10 00:17:28
3919,A,2011-03-31 21:44:47
3919,B,2011-03-31 21:45:01
3919,C,2011-03-31 21:47:03
3920,A,2011-05-13 21:44:44
3920,B,2011-05-13 21:45:22
3920,C,2011-06-01 21:17:20
3921,A,2011-07-28 21:44:23
3921,B,2011-07-29 15:38:20
3921,C,2011-08-03 15:16:36
3922,A,2012-04-23 23:22:05
3922,B,2012-04-23 23:27:36
3922,C,2012-04-24 21:22:26
3923,A,2011-02-16 23:01:20
3923,B,2011-02-17 20:22:06
3923,C,2011-02-18 19:14:19
3924,A,2011-04-28 18:55:40
3924,B,2011-04-28 18:55:53
3924,E,2011-05-02 23:43:40
3924,B,2011-05-03 20:10:44
3924,C,2011-05-03 20:13:00
3926,A,2011-06-16 17:18:06
3926,B,2011-07-19 15:58:36
3926,C,2011-07-19 21:37:53
3927,A,2012-05-24 18:38:13
3927,B,2012-05-24 23:42:36
3927,C,2012-05-24 23:43:18
3929,A,2011-09-19 15:15:25
3929,B,2011-09-19 15:43:15
3929,C,2011-09-19 15:43:55
3931,A,2011-08-22 15:26:23
3931,B,2011-08-22 15:26:41
3931,C,2011-08-22 15:49:29
3932,A,2011-10-18 17:00:44
3932,B,2011-10-18 17:00:53
3932,C,2011-10-18 17:23:13
3933,A,2012-09-25 23:58:23
3933,B,2012-10-17 16:17:40
3933,C,2012-10-17 16:18:06
3934,A,2011-09-27 15:35:26
3934,C,2011-09-27 23:03:58
3935,A,2011-12-02 18:54:14
3935,B,2011-12-05 23:22:53
3935,C,2011-12-06 00:21:03
3936,A,2011-08-04 23:24:33
3936,B,2011-08-04 23:24:44
3936,C,2011-08-04 23:26:05
3937,A,2010-07-21 17:52:47
3937,B,2010-07-29 15:42:13
3937,C,2010-07-29 16:22:22
3938,A,2012-02-08 18:55:05
3938,B,2012-02-08 22:52:06
3938,C,2012-02-13 20:31:45
3939,A,2012-05-10 20:36:53
3939,B,2012-05-15 23:24:39
3939,C,2012-05-16 21:52:09
3940,D,2010-10-05 17:49:32
3940,A,2010-10-05 17:50:26
3940,B,2010-10-06 22:43:48
3940,C,2010-10-15 17:24:36
3941,A,2011-06-22 20:33:44
3941,A,2011-06-22 20:34:07
3941,B,2011-06-22 21:07:02
3941,C,2011-06-22 21:07:33
3942,A,2011-09-05 17:20:21
3942,C,2011-09-08 21:59:19
3943,A,2012-08-07 17:00:23
3943,B,2012-08-07 23:01:02
3943,C,2012-08-09 16:55:38
3944,A,2012-05-16 21:02:42
3944,B,2012-05-18 22:24:04
3944,C,2012-05-23 18:00:26
3945,A,2012-03-30 22:58:18
3945,B,2012-03-30 22:58:35
3945,C,2012-04-02 16:20:14
3947,A,2011-01-31 17:01:29
3947,A,2011-01-31 19:44:01
3947,B,2011-01-31 19:44:06
3947,C,2011-02-03 23:51:41
3948,A,2012-05-28 15:00:49
3948,B,2012-05-29 18:44:10
3948,E,2012-06-01 17:11:44
3948,C,2012-06-01 18:38:18
3949,A,2010-09-21 00:21:07
3949,B,2010-09-21 00:21:38
3949,C,2010-09-21 00:23:15
3950,A,2011-11-28 23:28:58
3950,B,2011-12-03 01:18:36
3950,C,2012-01-09 23:32:30
3950,C,2012-01-09 23:32:31
3951,A,2012-05-21 15:16:17
3951,B,2012-05-21 15:16:36
3951,C,2012-05-21 15:21:28
3952,A,2011-08-16 15:30:47
3952,B,2011-09-02 16:41:40
3952,C,2011-09-12 17:00:24
3953,A,2012-01-06 01:58:54
3953,B,2012-01-09 17:17:49
3953,C,2012-01-09 18:22:16
3954,A,2011-01-19 01:32:02
3954,B,2011-01-19 01:43:29
3954,C,2011-01-21 23:20:57
3954,B,2011-01-22 01:26:59
3954,C,2011-01-29 01:51:13
3955,A,2012-06-13 18:53:20
3955,B,2012-06-15 15:28:46
3955,C,2012-06-18 21:16:49
3956,A,2010-10-26 21:02:42
3956,B,2010-10-29 14:45:20
3956,C,2010-10-29 17:56:31
3958,A,2011-06-24 18:17:46
3958,B,2011-06-27 15:14:43
3958,C,2011-06-27 15:16:43
3958,B,2011-06-27 15:28:56
3958,C,2011-06-27 21:35:53
3959,A,2011-04-21 22:47:11
3959,B,2011-04-21 22:50:00
3959,E,2011-04-26 18:35:22
3959,B,2011-05-03 18:38:24
3959,C,2011-05-03 18:38:34
3960,A,2011-03-09 17:52:18
3960,B,2011-03-09 17:54:20
3960,B,2011-03-09 18:10:53
3960,B,2011-03-10 01:43:26
3960,E,2011-03-10 22:18:44
3960,B,2011-04-01 17:28:05
3960,C,2011-04-01 17:28:32
3961,A,2012-07-18 15:05:01
3961,A,2012-07-18 15:09:13
3961,B,2012-07-18 16:05:33
3961,C,2012-07-18 21:15:59
3962,A,2011-10-17 15:09:05
3962,A,2011-10-17 20:14:28
3962,B,2011-10-17 20:14:36
3962,C,2011-10-18 15:39:27
3964,A,2012-02-03 00:57:25
3964,B,2012-02-03 22:29:53
3964,C,2012-02-06 19:05:28
3965,A,2010-12-09 19:37:47
3965,B,2010-12-11 00:53:45
3965,C,2010-12-11 00:59:27
3966,A,2011-03-09 00:24:32
3966,B,2011-03-09 00:24:56
3966,E,2011-03-09 20:31:20
3966,B,2011-03-09 21:07:54
3966,C,2011-03-09 21:08:03
3967,A,2010-04-20 22:22:14
3967,B,2010-04-21 21:06:28
3967,C,2010-04-21 21:06:45
3968,A,2011-11-21 19:57:57
3968,B,2011-11-21 20:20:43
3968,C,2011-11-21 20:59:31
3969,A,2011-10-21 18:54:37
3969,B,2011-10-21 22:00:18
3969,C,2011-11-08 17:58:24
3970,A,2012-05-23 17:22:05
3970,B,2012-05-23 18:06:20
3970,C,2012-05-23 18:10:45
3971,A,2012-05-17 17:55:27
3971,B,2012-05-18 22:24:23
3971,C,2012-05-29 18:21:16
3972,A,2011-02-18 01:17:27
3972,B,2011-02-18 01:17:51
3972,C,2011-02-28 18:38:43
3973,A,2010-12-30 23:32:12
3973,B,2011-01-11 23:44:23
3973,C,2011-01-11 23:45:21
3975,A,2010-11-11 01:37:06
3975,B,2010-11-11 01:38:54
3975,E,2010-11-15 19:28:11
3975,B,2010-11-15 19:28:21
3975,E,2010-11-15 19:29:23
3975,B,2010-11-15 23:09:03
3975,C,2010-11-15 23:09:11
3977,A,2010-07-09 23:17:19
3977,B,2010-07-14 22:34:30
3977,C,2010-07-14 22:54:34
3978,D,2010-04-29 23:19:12
3978,A,2010-04-29 23:19:26
3978,B,2010-04-30 23:02:27
3978,C,2010-05-04 15:20:04
3979,A,2012-05-25 17:08:50
3979,B,2012-05-25 21:20:15
3979,C,2012-05-28 18:22:55
3980,A,2011-11-17 19:20:43
3980,B,2011-11-17 19:24:48
3980,C,2011-11-17 23:44:29
3981,A,2010-09-03 15:56:15
3981,B,2010-09-09 16:51:40
3981,C,2010-09-09 16:52:05
3981,B,2010-09-09 16:53:08
3981,C,2010-09-09 23:55:18
3981,B,2010-09-14 18:13:11
3981,F,2010-09-27 23:59:38
3981,C,2010-10-14 00:02:09
3982,A,2011-06-01 22:47:06
3982,B,2011-06-01 22:47:35
3982,C,2011-06-06 16:44:50
3984,A,2011-09-19 20:38:09
3984,B,2011-09-21 16:31:23
3984,C,2011-10-07 18:59:38
3985,A,2011-02-23 02:14:10
3985,B,2011-02-24 00:32:16
3985,C,2011-02-24 00:32:25
3986,A,2012-06-05 17:50:29
3986,B,2012-06-05 17:50:45
3986,C,2012-06-05 18:31:21
3987,A,2011-09-21 23:23:23
3987,A,2011-09-22 16:21:33
3987,B,2011-09-22 17:30:10
3987,C,2011-09-22 17:30:20
3988,A,2011-06-22 15:43:20
3988,A,2011-06-22 15:43:59
3988,B,2011-06-22 18:06:02
3988,C,2011-06-22 18:09:31
3989,A,2012-01-13 01:46:38
3989,B,2012-01-13 01:59:28
3989,C,2012-01-13 17:24:54
3990,A,2010-09-16 22:49:34
3990,B,2010-09-16 23:55:33
3990,C,2010-09-16 23:55:57
3991,A,2010-12-14 20:51:17
3991,B,2010-12-17 20:10:03
3991,C,2010-12-17 20:11:35
3993,A,2010-09-10 21:08:22
3993,B,2010-09-10 23:04:17
3993,B,2010-09-10 23:04:58
3993,B,2010-09-10 23:52:35
3993,E,2010-09-27 18:44:22
3993,B,2010-10-11 17:08:03
3993,C,2010-10-11 17:08:21
3994,A,2011-03-08 22:11:42
3994,A,2011-03-08 22:11:58
3994,B,2011-03-08 23:25:36
3994,E,2011-03-10 23:42:18
3994,B,2011-03-11 01:51:42
3994,C,2011-03-11 01:53:12
3995,A,2012-02-16 19:45:32
3995,B,2012-02-16 19:45:41
3995,E,2012-02-16 19:46:23
3995,C,2012-02-16 20:19:37
3996,A,2011-05-06 15:55:49
3996,B,2011-05-06 15:56:02
3996,C,2011-05-06 16:55:40
3997,A,2010-11-17 20:26:41
3997,B,2010-11-17 20:37:59
3997,C,2010-11-17 20:43:20
3998,A,2011-12-23 19:46:09
3998,B,2011-12-24 00:42:01
3998,C,2011-12-24 01:09:18
3999,A,2012-01-20 20:18:12
3999,B,2012-01-20 20:18:21
3999,C,2012-01-23 17:06:26
4000,A,2011-12-01 17:13:46
4000,B,2011-12-01 17:24:02
4000,C,2011-12-01 23:08:56
4001,A,2012-04-26 21:02:41
4001,B,2012-04-26 21:05:24
4001,C,2012-04-27 16:02:42
4002,A,2011-07-21 21:44:42
4002,B,2011-08-03 15:18:24
4002,C,2011-08-05 22:23:46
4003,A,2011-01-20 20:14:36
4003,A,2011-02-01 20:25:42
4003,B,2011-02-01 20:26:01
4003,C,2011-02-01 23:04:02
4005,A,2011-09-14 15:59:52
4005,B,2011-09-26 21:33:27
4005,E,2011-09-27 21:34:48
4005,C,2011-09-28 16:58:48
4007,A,2012-05-25 15:13:03
4007,B,2012-05-25 21:19:52
4007,E,2012-05-28 16:35:02
4007,C,2012-05-29 16:40:15
4008,A,2010-04-02 20:37:23
4008,B,2010-04-27 16:07:43
4008,E,2010-04-27 16:45:55
4008,B,2010-04-28 22:45:48
4008,C,2010-04-28 22:53:24
4010,A,2012-04-02 15:25:01
4010,B,2012-04-02 15:29:58
4010,C,2012-04-02 21:16:30
4010,C,2012-04-02 21:16:32
4011,A,2011-07-28 17:14:22
4011,B,2011-08-03 18:25:36
4011,C,2011-08-29 20:54:28
4012,A,2012-02-17 22:09:27
4012,A,2012-02-17 23:43:55
4012,B,2012-03-06 18:53:13
4012,E,2012-03-06 20:37:56
4012,B,2012-03-16 00:38:11
4012,E,2012-03-16 00:38:28
4012,C,2012-03-30 22:07:43
4013,A,2012-05-17 22:28:07
4013,B,2012-05-22 21:37:35
4013,C,2012-05-23 20:47:42
4014,A,2011-01-29 00:19:26
4014,B,2011-01-29 01:43:57
4014,C,2011-01-29 01:44:13
4015,A,2012-07-02 16:30:42
4015,B,2012-07-02 18:41:41
4015,C,2012-07-04 17:10:08
4016,A,2011-01-12 00:01:42
4016,B,2011-01-18 01:53:50
4016,C,2011-02-04 01:56:02
4018,D,2011-10-27 22:55:23
4018,A,2011-10-27 22:55:40
4018,B,2011-11-02 18:03:09
4018,C,2011-11-09 01:51:56
4019,A,2010-10-11 23:15:05
4019,B,2010-10-11 23:27:11
4019,E,2010-10-11 23:27:22
4019,E,2010-10-12 22:47:41
4019,B,2010-10-21 23:14:12
4019,E,2010-10-21 23:14:22
4019,E,2010-10-28 15:15:01
4019,B,2010-11-05 01:34:07
4019,B,2010-11-05 18:32:54
4019,B,2010-11-05 18:39:45
4019,C,2010-11-11 01:21:11
4020,A,2011-05-23 21:12:36
4020,B,2011-05-23 21:12:53
4020,C,2011-05-23 23:29:59
4021,A,2011-04-14 16:09:20
4021,B,2011-04-14 16:31:09
4021,C,2011-04-14 16:31:46
4022,A,2010-12-15 01:33:03
4022,E,2010-12-16 18:34:07
4022,B,2010-12-22 20:21:33
4022,C,2010-12-22 20:21:41
4023,A,2011-11-14 22:11:11
4023,B,2011-11-15 01:39:56
4023,C,2011-11-19 00:12:25
4024,A,2010-09-16 17:23:13
4024,B,2010-09-16 17:31:00
4024,C,2010-09-16 17:57:17
4025,A,2011-03-01 20:51:37
4025,B,2011-03-01 20:51:49
4025,C,2011-03-02 20:04:41
4025,B,2011-03-02 23:32:35
4025,C,2011-03-09 23:49:15
4027,A,2012-07-17 23:31:35
4027,B,2012-07-17 23:31:50
4027,C,2012-07-18 15:37:44
4028,A,2011-11-04 01:51:30
4028,B,2011-11-07 20:47:37
4028,E,2011-11-18 18:30:26
4028,C,2011-11-28 23:10:20
4029,A,2012-06-14 23:56:12
4029,B,2012-06-20 15:32:40
4029,C,2012-07-10 22:39:18
4030,A,2012-08-03 20:03:04
4030,B,2012-08-03 20:23:20
4030,C,2012-08-03 20:25:04
4032,A,2012-08-06 20:26:32
4032,E,2012-08-07 16:22:11
4032,C,2012-08-09 21:43:12
4033,A,2010-09-13 22:53:41
4033,B,2010-09-22 23:43:05
4033,C,2010-09-22 23:45:26
4034,A,2012-07-11 18:39:34
4034,B,2012-07-11 20:54:26
4034,E,2012-07-14 00:12:56
4034,C,2012-08-21 15:20:52
4035,A,2011-05-24 22:38:40
4035,B,2011-05-24 22:39:29
4035,C,2011-06-01 20:46:28
4036,A,2010-10-12 21:02:38
4036,B,2010-10-12 21:02:57
4036,C,2010-11-09 17:27:45
4037,A,2012-07-31 17:16:25
4037,B,2012-07-31 17:16:36
4037,C,2012-07-31 17:16:50
4038,A,2011-01-20 19:39:28
4038,B,2011-02-04 17:49:42
4038,E,2011-02-07 22:34:18
4038,B,2011-02-23 19:33:20
4038,C,2011-02-23 23:03:28
4039,A,2011-12-02 19:06:55
4039,B,2011-12-09 17:08:55
4039,C,2011-12-12 22:08:17
4040,A,2011-05-27 17:45:01
4040,B,2011-05-27 17:49:56
4040,E,2011-05-27 17:50:10
4040,B,2011-05-31 15:13:23
4040,C,2011-05-31 15:16:19
4041,A,2012-04-11 15:31:35
4041,B,2012-04-11 16:06:45
4041,C,2012-04-11 21:06:45
4042,A,2012-02-03 19:48:29
4042,C,2012-02-03 19:48:40
4043,A,2010-11-04 17:59:42
4043,B,2010-11-12 17:48:13
4043,C,2010-11-12 17:48:45
4045,A,2010-09-09 21:52:41
4045,B,2010-09-10 23:17:16
4045,C,2010-09-13 15:26:02
4046,A,2012-03-12 20:01:53
4046,B,2012-03-12 20:02:03
4046,C,2012-03-13 20:12:21
4047,D,2010-11-09 00:58:27
4047,A,2010-11-09 00:58:58
4047,B,2010-11-09 01:01:55
4047,C,2010-11-09 01:02:02
4048,A,2012-09-13 21:22:30
4048,B,2012-10-01 18:54:36
4048,C,2012-10-12 23:01:58
4049,A,2011-07-04 22:08:11
4049,B,2011-07-08 15:28:19
4049,E,2011-07-08 15:36:02
4049,B,2011-07-08 22:48:50
4049,C,2011-07-08 22:49:29
4050,A,2010-11-11 23:43:24
4050,A,2010-11-11 23:43:44
4050,B,2010-11-11 23:43:53
4050,C,2010-11-12 02:13:46
4051,A,2012-07-19 23:09:30
4051,B,2012-07-19 23:09:40
4051,C,2012-07-23 18:14:41
4052,A,2011-12-30 19:14:07
4052,B,2012-01-02 18:04:23
4052,C,2012-01-13 23:28:30
4053,A,2012-07-25 23:31:35
4053,A,2012-07-25 23:52:58
4053,B,2012-07-26 15:00:25
4053,C,2012-07-26 15:13:29
4054,A,2012-08-10 00:03:00
4054,B,2012-08-10 18:35:24
4054,C,2012-08-10 20:55:05
4055,A,2012-05-17 17:56:43
4055,B,2012-05-17 20:38:00
4055,C,2012-05-18 20:11:04
4056,A,2012-02-15 00:09:55
4056,C,2012-02-15 00:10:30
4057,A,2011-05-17 22:32:51
4057,B,2011-05-17 22:33:01
4057,C,2011-05-17 22:34:44
4058,A,2011-09-13 21:51:01
4058,B,2011-09-28 18:25:54
4058,E,2011-10-06 20:27:11
4058,C,2011-10-06 20:43:25
4059,A,2010-10-08 00:07:26
4059,A,2010-10-08 17:24:21
4059,B,2010-10-08 17:24:28
4059,E,2010-10-08 23:31:49
4059,B,2010-10-12 00:08:18
4059,C,2010-10-12 00:08:30
4060,A,2012-07-16 18:11:45
4060,B,2012-07-16 18:12:30
4060,E,2012-07-17 22:05:41
4060,C,2012-08-27 18:53:58
4061,A,2012-07-18 20:02:20
4061,B,2012-07-18 20:02:34
4061,C,2012-07-23 16:07:11
4062,A,2010-07-23 16:59:35
4062,B,2010-07-29 21:47:13
4062,C,2010-07-30 17:31:26
4063,A,2011-05-02 15:38:49
4063,B,2011-05-02 15:39:18
4063,C,2011-05-02 18:16:41
4064,A,2012-05-31 23:32:58
4064,B,2012-06-01 15:11:30
4064,E,2012-06-18 21:39:30
4064,C,2012-07-12 16:51:34
4065,A,2010-07-19 21:52:32
4065,A,2010-07-19 23:28:15
4065,B,2010-07-19 23:28:26
4065,C,2010-07-22 23:59:39
4066,A,2010-06-16 16:28:25
4066,B,2010-06-21 18:35:45
4066,C,2010-06-21 23:55:21
4068,A,2012-09-04 21:52:49
4068,B,2012-09-12 22:44:26
4068,C,2012-10-02 16:08:41
4070,A,2011-02-11 01:18:25
4070,B,2011-02-14 19:57:01
4070,C,2011-02-14 19:58:59
4071,A,2012-01-13 18:44:29
4071,B,2012-01-17 00:54:12
4071,C,2012-01-24 00:00:36
4072,A,2010-09-28 16:56:53
4072,B,2010-09-28 17:24:55
4072,C,2010-09-28 17:26:27
4075,D,2010-07-27 17:41:44
4075,A,2010-07-27 23:45:42
4075,B,2010-08-02 17:17:37
4075,C,2010-08-02 17:18:34
4076,A,2012-06-28 16:55:14
4076,B,2012-06-28 18:56:53
4076,C,2012-06-28 20:57:37
4077,D,2010-03-15 19:35:48
4077,A,2010-03-15 19:35:57
4077,B,2010-03-15 19:36:06
4077,C,2010-03-15 20:12:05
4078,A,2010-03-16 17:09:09
4078,B,2010-03-16 23:26:25
4078,C,2010-03-16 23:28:38
4079,A,2010-07-12 20:42:45
4079,B,2010-07-12 20:43:53
4079,C,2010-07-12 20:53:43
4081,A,2011-06-28 17:06:59
4081,A,2011-06-28 17:07:16
4081,B,2011-06-29 15:32:20
4081,C,2011-06-29 15:49:44
4083,A,2011-11-18 23:49:38
4083,B,2011-11-18 23:53:18
4083,C,2011-11-21 17:06:41
4085,A,2011-09-21 18:01:14
4085,A,2011-09-21 22:26:12
4085,C,2011-09-21 22:28:13
4086,A,2012-05-04 23:34:41
4086,B,2012-05-07 21:53:02
4086,E,2012-05-07 21:57:44
4086,C,2012-05-07 23:12:58
4087,A,2012-01-12 21:00:49
4087,B,2012-01-13 17:34:29
4087,E,2012-02-03 20:51:14
4087,C,2012-02-09 21:02:21
4088,A,2010-09-20 16:30:07
4088,B,2010-09-20 23:28:15
4088,C,2010-09-20 23:28:52
4089,A,2011-08-02 21:07:34
4089,B,2011-08-05 20:44:00
4089,E,2011-08-05 23:07:55
4089,C,2011-08-25 21:25:36
4090,A,2012-07-23 19:04:02
4090,B,2012-07-23 20:09:09
4090,C,2012-07-31 16:58:40
4091,A,2011-07-04 22:17:49
4091,B,2011-07-05 15:25:50
4091,C,2011-07-05 15:32:20
4092,A,2010-10-08 16:07:26
4092,B,2010-10-08 17:22:45
4092,C,2010-10-08 17:31:44
4093,A,2012-02-10 01:19:34
4093,B,2012-02-10 18:51:02
4093,C,2012-02-10 23:33:04
4094,A,2011-02-11 01:14:57
4094,B,2011-02-14 20:03:41
4094,C,2011-03-02 22:25:05
4095,A,2010-12-20 17:53:54
4095,B,2010-12-20 21:01:25
4095,C,2010-12-20 23:26:29
4096,A,2012-07-25 20:23:22
4096,B,2012-07-25 20:44:54
4096,C,2012-07-27 21:59:34
4097,A,2011-12-13 17:02:11
4097,C,2011-12-13 17:02:58
4098,A,2010-05-10 21:50:22
4098,B,2010-05-12 20:16:49
4098,C,2010-05-26 21:32:33
4099,A,2010-12-02 00:56:02
4099,B,2010-12-08 00:02:54
4099,C,2010-12-08 00:03:03
4100,A,2011-02-25 18:08:23
4100,B,2011-02-28 19:26:41
4100,E,2011-02-28 19:27:24
4100,B,2011-03-03 02:25:05
4100,C,2011-03-03 02:25:19
4101,A,2010-06-24 20:54:57
4101,B,2010-06-24 21:21:25
4101,C,2010-06-24 21:21:39
4101,B,2010-06-25 22:13:49
4101,E,2010-06-25 22:54:04
4101,B,2010-06-30 21:53:55
4101,C,2010-06-30 21:55:26
4102,B,2011-11-10 20:59:37
4102,C,2011-11-11 20:04:56
4103,A,2011-08-24 22:30:52
4103,C,2011-08-25 17:59:23
4104,A,2011-11-18 01:57:00
4104,B,2011-11-18 18:16:37
4104,C,2011-11-23 00:56:41
4105,A,2010-04-21 23:28:50
4105,B,2010-05-12 21:26:15
4105,C,2010-05-12 22:12:21
4106,A,2012-07-30 22:08:31
4106,B,2012-07-30 22:09:09
